Time,Velocity,GForce,Acceleration,Thrust,TWR,AltitudeFromTerrain,AltitudeFromSea,DownrangeDistance,Latitude,Longitude,Apoapsis,Periapsis,Inclination,OrbitalVelocity,TargetDistance,TargetVelocity,StageDeltaV,VesselDeltaV,Pressure,
11668,2001,0,0,300,0.39,248940.14,1798.52,651.22,0.4,-136.74,154461,130453,0.06,2214,943539.75,1.61,44,44,0,
11670,2001,0,0,300,0.39,248951.55,1611.49,647.93,0.4,-136.43,154461,130453,0.06,2214,944345.5,1.61,44,44,0,
11672,2001,0,0,300,0.39,248962.97,1553.22,644.65,0.39,-136.12,154461,130453,0.06,2214,945150.94,1.61,44,44,0,
11674,2001,0,0,300,0.39,248974.41,1194.11,641.37,0.39,-135.8,154461,130453,0.06,2214,945956.19,1.62,44,44,0,
11676,2001,0,0,300,0.39,248985.87,1412.9,638.08,0.39,-135.49,154461,130453,0.06,2214,946761.12,1.62,44,44,0,
11678,2001,0,0,300,0.39,248997.34,1084.59,634.8,0.38,-135.18,154461,130453,0.06,2214,947565.69,1.62,44,44,0,
11680,2001,0,0,300,0.39,249008.83,696.4,631.52,0.38,-134.86,154461,130453,0.06,2214,948370,1.62,44,44,0,
11682,2000,0,0,300,0.39,249020.33,598.91,628.24,0.38,-134.55,154461,130453,0.06,2214,949174.06,1.63,44,44,0,
11684,2000,0,0,300,0.39,249031.85,564.17,624.96,0.37,-134.24,154461,130453,0.06,2214,949977.75,1.63,44,44,0,
11686,2000,0,0,300,0.39,249043.39,657.67,621.67,0.37,-133.92,154461,130453,0.06,2213,950781.12,1.63,44,44,0,
11688,2000,0,0,300,0.39,249054.93,629.72,618.39,0.37,-133.61,154461,130453,0.06,2213,951584.25,1.64,44,44,0,
11690,2000,0,0,300,0.39,249066.5,648.62,615.11,0.36,-133.3,154461,130453,0.06,2213,952387,1.64,44,44,0,
11692,2000,0,0,300,0.39,249078.07,737.62,611.83,0.36,-132.98,154461,130453,0.06,2213,953189.44,1.64,44,44,0,
11694,2000,0,0,300,0.39,249089.66,550.84,608.55,0.36,-132.67,154461,130453,0.06,2213,953991.56,1.64,44,44,0,
11696,2000,0,0,300,0.39,249101.26,289.16,605.27,0.35,-132.36,154461,130453,0.06,2213,954793.38,1.65,44,44,0,
11698,2000,0,0,300,0.39,249112.88,159.1,601.99,0.35,-132.04,154461,130453,0.06,2213,955594.81,1.65,44,44,0,
11700,2000,0,0,300,0.39,249124.51,357.21,598.71,0.35,-131.73,154461,130453,0.06,2213,956396,1.65,44,44,0,
11702,1999,0,0,300,0.39,249136.15,379.09,595.43,0.34,-131.42,154461,130453,0.06,2213,957196.81,1.65,44,44,0,
11704,1999,0,0,300,0.39,249147.81,196.39,592.15,0.34,-131.1,154461,130453,0.06,2213,957997.19,1.66,44,44,0,
11706,1999,0,0,300,0.39,249159.47,143.97,588.88,0.34,-130.79,154461,130453,0.06,2213,958797.31,1.66,44,44,0,
11708,1999,0,0,300,0.39,249171.15,271.97,585.6,0.33,-130.48,154461,130453,0.06,2212,959597.06,1.66,44,44,0,
11710,1999,0,0,300,0.39,249182.84,158.2,582.32,0.33,-130.16,154461,130453,0.06,2212,960396.44,1.66,44,44,0,
11712,1999,0,0,300,0.39,249194.54,177.23,579.04,0.33,-129.85,154461,130453,0.06,2212,961195.38,1.67,44,44,0,
11714,1999,0,0,300,0.39,249206.25,71.58,575.77,0.32,-129.54,154461,130453,0.06,2212,961994.06,1.67,44,44,0,
11716,1999,0,0,300,0.39,249217.98,-467.15,572.49,0.32,-129.23,154461,130453,0.06,2212,962792.38,1.67,44,44,0,
11718,1999,0,0,300,0.39,249229.71,-485.46,569.21,0.32,-128.91,154461,130453,0.06,2212,963590.31,1.67,44,44,0,
11720,1998,0,0,300,0.39,249241.46,-462.69,565.94,0.31,-128.6,154461,130453,0.06,2212,964387.81,1.67,44,44,0,
11722,1998,0,0,300,0.39,249253.21,-524,562.66,0.31,-128.29,154461,130453,0.06,2212,965184.94,1.68,44,44,0,
11724,1998,0,0,300,0.39,249264.97,-617.32,559.38,0.31,-127.97,154461,130453,0.06,2212,965981.75,1.68,44,44,0,
11726,1998,0,0,300,0.39,249276.75,-809.25,556.11,0.3,-127.66,154461,130453,0.06,2212,966778.06,1.68,44,44,0,
11728,1998,0,0,300,0.39,249288.53,-872.84,552.84,0.3,-127.35,154461,130453,0.06,2211,967574.12,1.68,44,44,0,
11730,1998,0,0,300,0.39,249300.32,-864.04,549.56,0.29,-127.04,154461,130453,0.06,2211,968369.69,1.68,44,44,0,
11732,1998,0,0,300,0.39,249312.12,-845.39,546.29,0.29,-126.72,154461,130453,0.06,2211,969164.88,1.69,44,44,0,
11734,1998,0,0,300,0.39,249323.93,-829.83,543.01,0.29,-126.41,154461,130453,0.06,2211,969959.69,1.69,44,44,0,
11736,1997,0,0,300,0.39,249335.74,-877.39,539.74,0.28,-126.1,154461,130453,0.06,2211,970754.06,1.69,44,44,0,
11738,1997,0,0,300,0.39,249347.57,-913.55,536.47,0.28,-125.79,154461,130453,0.06,2211,971548,1.69,44,44,0,
11740,1997,0,0,300,0.39,249359.4,-974.45,533.2,0.28,-125.47,154461,130453,0.06,2211,972341.62,1.69,44,44,0,
11742,1997,0,0,300,0.39,249371.24,-1005.92,529.92,0.27,-125.16,154461,130453,0.06,2211,973134.75,1.7,44,44,0,
11744,1997,0,0,300,0.39,249383.08,-1050.12,526.65,0.27,-124.85,154461,130453,0.06,2211,973927.5,1.7,44,44,0,
11746,1997,0,0,300,0.39,249394.94,-1077.71,523.38,0.27,-124.54,154461,130453,0.06,2210,974719.75,1.7,44,44,0,
11748,1997,0,0,300,0.39,249406.79,-1033.08,520.11,0.26,-124.22,154461,130453,0.06,2210,975511.62,1.7,44,44,0,
11750,1997,0,0,300,0.39,249418.66,-997.57,516.84,0.26,-123.91,154461,130453,0.06,2210,976303,1.7,44,44,0,
11752,1996,0,0,300,0.39,249430.53,-937.11,513.57,0.25,-123.6,154461,130453,0.06,2210,977094.06,1.7,44,44,0,
11754,1996,0,0,300,0.39,249442.41,-850.35,510.3,0.25,-123.29,154461,130453,0.06,2210,977884.56,1.71,44,44,0,
11756,1996,0,0,300,0.39,249454.29,-878.13,507.03,0.25,-122.97,154461,130453,0.06,2210,978674.69,1.71,44,44,0,
11758,1996,0,0,300,0.39,249466.17,-902.46,503.76,0.24,-122.66,154461,130453,0.06,2210,979464.38,1.71,44,44,0,
11760,1996,0,0,300,0.39,249478.07,-999.03,500.49,0.24,-122.35,154461,130453,0.06,2210,980253.56,1.71,44,44,0,
